QnA,"Consignes d’isolement, symptômes et traitements","Quelles sont les complications à surveiller maintenant que j'ai été testé positif au virus ?",N/A,"Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. Certaines pratiques sont recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes d'isolement]( )."
QnA,Soutien aux personnes,Est-ce que tous les employés de plus de 70 ans doivent arrêter de travailler ?,N/A,La plupart des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;     *   maladies chroniques pulmonaires;     *   les personnes atteintes d’un cancer et celles qui ont un système immunitaire affaibli ou déficient;     *   les personnes atteintes de diabète. *   maladies chroniques cardiaques; *   maladies chroniques pulmonaires;
QnA,Transports et déplacements,"Est-il possible d'attraper le covid-19 dans un taxi ?",N/A,"Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
QnA,"Consignes d’isolement, symptômes et traitements",Quoi faire pour éviter de contaminer une personne vulnérable qui vit à la maison?,N/A,"Le télétravail est à privilégier. Les gestionnaires et les employés sont invités à faire preuve de souplesse et à considérer tous les accommodements nécessaires si les tâches habituelles de l’employé dont un proche présente un état de santé vulnérable à la COVID-19 incluent la participation à des activités jugées indispensables par la dirigeante ou le dirigeant et qui ne peuvent être accomplies en télétravail. Toutefois, il n’est pas possible de garantir qu’une réaffectation sera offerte pour cette raison. Les employées et employés dont un proche présente un état de santé vulnérable sont invités à appliquer scrupuleusement toutes les mesures de protection mises en place dans le milieu de travail."
QnA,"Consignes d’isolement, symptômes et traitements",Un malade au COVID-19 dans un magasin peut-il transmettre le virus en infectant la nourriture?,N/A,"Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
QnA,"Consignes d’isolement, symptômes et traitements",Personnes à risque de complication en lien avec le coronavirus.,N/A,"Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
QnA,"Consignes d’isolement, symptômes et traitements",Peut-on reçevoir des visiteurs parceque mon grand-père vit avec nous?,N/A,"Quelqu’un peut recevoir chez lui une personne ou un proche qui offre un service essentiel ou prioritaire ou dont le soutien est requis. Toutefois, il convient de faire preuve de prudence et de s’assurer que le service requis ne peut attendre. Par exemple, faire venir un plombier pour une réparation urgente est permis. En contrepartie, il est déconseillé, dans le contexte actuel, de faire appel à un plombier pour des tâches qui peuvent attendre, comme le remplacement d’un évier fonctionnel. Cette recommandation s’applique également aux personnes ou aux proches qui viendraient, par exemple, faire du ménage à domicile. Si le service ou le soutien requis ne peut attendre, les personnes doivent maintenir, dans la mesure du possible, une distance minimale de deux mètres et appliquer les [consignes sanitaires]( ) de base."
QnA,Municipalités,Les piscines munipales vont-elles être ouvertes cet été?,N/A,"Le gouvernement du Québec a annoncé la fermeture des établissements d'hébergement touristique jusqu'à nouvel ordre. Cependant, deux types d'hébergement font exception, soit certains terrains de camping faisant l'accueil de voyageurs n'ayant pas d'autre option de logement et disposant d’installations sanitaires suffisantes, ainsi que les hôtels. Les autres types d'hébergement touristique, tel que les chalets, les résidences secondaires en location, les « Bed & Breakfast » et les auberges doivent être fermés."
QnA,"Commerces, lieux publics et services prioritaires",travail à distance,N/A,"*   dans un moyen de transport, à condition que les usagers maintiennent, dans la mesure du possible, une distance minimale de deux mètres entre eux; *   réunissant des occupants dans une résidence privée ou dans ce qui en tient lieu, et toute autre personne leur offrant un service ou dont le soutien est requis. Les personnes offrant un service ou apportant un soutien doivent maintenir, dans la mesure du possible, une distance minimale de deux mètres avec les occupants. Nous faisons appel à la collaboration et au bon jugement des gens dans cette situation. La réponse à cette question dépend de plusieurs facteurs : est-ce que ces personnes vivent seules, est-ce qu’elles continuent de travailler, etc. Si ces personnes décident de se voir, il faut s’assurer que : *   chacune d’elle a respecté et respecte les [consignes sanitaires pour tous]( ) émises par la Santé publique;"
QnA,"Consignes d’isolement, symptômes et traitements","Dois-je me rendre à l'urgence si je pense avoir la covid?",N/A,"Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
